N,k,function_name,function_ref,greatest_product_palindrome,runtime_time,timeit_object
100,740,largest_product_palindrome_N_B2,B2,99,3.4910179999997126e-06,"3.51 µs ± 46.4 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000000,92,largest_product_palindrome_N_A1,A1,8008,0.0031635289999996,"3.19 ms ± 33.4 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,92,largest_product_palindrome_N_A1,A1,8008,0.0031717530000003,"3.19 ms ± 33.4 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,92,largest_product_palindrome_N_A1,A1,8008,0.0032380410000007,"3.19 ms ± 33.4 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,92,largest_product_palindrome_N_A2,A2,8008,0.0016128802,"1.63 ms ± 12.1 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A2,A2,8008,0.0016330024999999,"1.63 ms ± 12.1 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A2,A2,8008,0.0016416497999999,"1.63 ms ± 12.1 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A3,A3,8008,0.0016917126,"1.66 ms ± 33.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A3,A3,8008,0.0016799981,"1.66 ms ± 33.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A3,A3,8008,0.0016157256,"1.66 ms ± 33.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A4,A4,8008,0.0009087667,"916 µs ± 13.7 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A4,A4,8008,0.0009352439999998,"916 µs ± 13.7 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A4,A4,8008,0.0009042853,"916 µs ± 13.7 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A5,A5,8008,0.0004276045999999,"425 µs ± 3.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A5,A5,8008,0.0004198531999999,"425 µs ± 3.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A5,A5,8008,0.0004263442999999,"425 µs ± 3.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,92,largest_product_palindrome_N_A5b,A5b,8008,5.5335029999992e-05,"55.3 µs ± 515 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,92,largest_product_palindrome_N_A5b,A5b,8008,5.472369999999955e-05,"55.3 µs ± 515 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,92,largest_product_palindrome_N_A5b,A5b,8008,5.5985510000004976e-05,"55.3 µs ± 515 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,92,largest_product_palindrome_N_B1,B1,8008,0.0886231100000031,"88.5 ms ± 469 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,92,largest_product_palindrome_N_B1,B1,8008,0.0878793800000039,"88.5 ms ± 469 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,92,largest_product_palindrome_N_B1,B1,8008,0.0890081300000019,"88.5 ms ± 469 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,92,largest_product_palindrome_N_B2,B2,8008,2.0457646999999496e-05,"21.6 µs ± 1.09 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000000,92,largest_product_palindrome_N_B2,B2,8008,2.125124200000073e-05,"21.6 µs ± 1.09 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000000,92,largest_product_palindrome_N_B2,B2,8008,2.306710299999964e-05,"21.6 µs ± 1.09 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000000,368,largest_product_palindrome_N_A1,A1,99899,0.0487065999999913,"48.6 ms ± 453 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_A1,A1,99899,0.0491659099999992,"48.6 ms ± 453 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_A1,A1,99899,0.0480612299999961,"48.6 ms ± 453 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_A2,A2,99899,0.0248228299999937,"24.1 ms ± 639 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_A2,A2,99899,0.0232794600000033,"24.1 ms ± 639 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_A2,A2,99899,0.0242738000000031,"24.1 ms ± 639 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_A3,A3,99899,0.0245773900000017,"25.4 ms ± 1.69 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_A3,A3,99899,0.0239352899999971,"25.4 ms ± 1.69 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_A3,A3,99899,0.0277945700000032,"25.4 ms ± 1.69 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_A4,A4,99899,0.0120383749999996,"11.9 ms ± 133 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,368,largest_product_palindrome_N_A4,A4,99899,0.0117139769999994,"11.9 ms ± 133 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,368,largest_product_palindrome_N_A4,A4,99899,0.0118466979999993,"11.9 ms ± 133 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,368,largest_product_palindrome_N_A5,A5,99899,0.0034779689999993,"3.48 ms ± 19.3 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,368,largest_product_palindrome_N_A5,A5,99899,0.0034583379999992,"3.48 ms ± 19.3 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,368,largest_product_palindrome_N_A5,A5,99899,0.0035053560000005,"3.48 ms ± 19.3 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,368,largest_product_palindrome_N_A5b,A5b,99899,0.0013643075999999,"1.38 ms ± 22.7 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,368,largest_product_palindrome_N_A5b,A5b,99899,0.0013712457999999,"1.38 ms ± 22.7 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,368,largest_product_palindrome_N_A5b,A5b,99899,0.0014154648999999,"1.38 ms ± 22.7 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,368,largest_product_palindrome_N_B1,B1,99899,0.1866333599999961,"183 ms ± 2.9 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_B1,B1,99899,0.1795634500000005,"183 ms ± 2.9 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_B1,B1,99899,0.1825527700000066,"183 ms ± 2.9 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,368,largest_product_palindrome_N_B2,B2,99899,0.0002308782999999,"228 µs ± 2.97 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,368,largest_product_palindrome_N_B2,B2,99899,0.000230069,"228 µs ± 2.97 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,368,largest_product_palindrome_N_B2,B2,99899,0.0002242194,"228 µs ± 2.97 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,169,largest_product_palindrome_N_A1,A1,99,0.0099226099999998,"9.89 ms ± 45.6 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
100,169,largest_product_palindrome_N_A1,A1,99,0.0098302159999991,"9.89 ms ± 45.6 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
100,169,largest_product_palindrome_N_A1,A1,99,0.0099307239999996,"9.89 ms ± 45.6 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
100,169,largest_product_palindrome_N_A2,A2,99,0.0005197096,"530 µs ± 7.75 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,169,largest_product_palindrome_N_A2,A2,99,0.0005385583999999,"530 µs ± 7.75 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,169,largest_product_palindrome_N_A2,A2,99,0.0005310629999999,"530 µs ± 7.75 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,169,largest_product_palindrome_N_A3,A3,99,9.323415000000068e-05,"95.7 µs ± 2.03 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,169,largest_product_palindrome_N_A3,A3,99,9.580193000000465e-05,"95.7 µs ± 2.03 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,169,largest_product_palindrome_N_A3,A3,99,9.820160000000442e-05,"95.7 µs ± 2.03 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,169,largest_product_palindrome_N_A4,A4,99,1.788937400000009e-05,"18 µs ± 118 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_A4,A4,99,1.7961014999999635e-05,"18 µs ± 118 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_A4,A4,99,1.816693400000077e-05,"18 µs ± 118 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_A5,A5,99,8.096912999999405e-06,"7.97 µs ± 159 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_A5,A5,99,7.746226000000434e-06,"7.97 µs ± 159 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_A5,A5,99,8.070235000000139e-06,"7.97 µs ± 159 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_A5b,A5b,99,7.809435000000348e-06,"7.78 µs ± 138 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_A5b,A5b,99,7.930856000000403e-06,"7.78 µs ± 138 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_A5b,A5b,99,7.595838999999387e-06,"7.78 µs ± 138 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_B1,B1,99,2.623198000000002e-06,"2.59 µs ± 30.9 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_B1,B1,99,2.549344999999903e-06,"2.59 µs ± 30.9 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_B1,B1,99,2.600826000000325e-06,"2.59 µs ± 30.9 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_B2,B2,99,3.423552000000427e-06,"3.58 µs ± 121 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_B2,B2,99,3.608100999999806e-06,"3.58 µs ± 121 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,169,largest_product_palindrome_N_B2,B2,99,3.717749999999569e-06,"3.58 µs ± 121 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_A1,A1,99,0.3092622000000347,"303 ms ± 5.75 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
100,930,largest_product_palindrome_N_A1,A1,99,0.3036163000000442,"303 ms ± 5.75 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
100,930,largest_product_palindrome_N_A1,A1,99,0.2952696999999489,"303 ms ± 5.75 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
100,930,largest_product_palindrome_N_A2,A2,99,0.0030031410000003,"3.03 ms ± 47.9 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
100,930,largest_product_palindrome_N_A2,A2,99,0.0029897289999996,"3.03 ms ± 47.9 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
100,930,largest_product_palindrome_N_A2,A2,99,0.0030974680000008,"3.03 ms ± 47.9 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
100,930,largest_product_palindrome_N_A3,A3,99,9.543073999999478e-05,"94.8 µs ± 497 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,930,largest_product_palindrome_N_A3,A3,99,9.421250000000329e-05,"94.8 µs ± 497 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,930,largest_product_palindrome_N_A3,A3,99,9.479625000000168e-05,"94.8 µs ± 497 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,930,largest_product_palindrome_N_A4,A4,99,1.7949421999999232e-05,"18.4 µs ± 472 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_A4,A4,99,1.831760899999949e-05,"18.4 µs ± 472 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_A4,A4,99,1.908261799999991e-05,"18.4 µs ± 472 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_A5,A5,99,8.048827000000073e-06,"8.61 µs ± 533 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_A5,A5,99,8.444273000000067e-06,"8.61 µs ± 533 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_A5,A5,99,9.324536999999964e-06,"8.61 µs ± 533 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_A5b,A5b,99,1.0098404999999958e-05,"10.1 µs ± 499 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_A5b,A5b,99,9.443145000000186e-06,"10.1 µs ± 499 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_A5b,A5b,99,1.0664858000000097e-05,"10.1 µs ± 499 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_B1,B1,99,2.6327659999992647e-06,"2.92 µs ± 204 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_B1,B1,99,3.048441999999341e-06,"2.92 µs ± 204 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_B1,B1,99,3.081349000000273e-06,"2.92 µs ± 204 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_B2,B2,99,3.6142789999996696e-06,"3.64 µs ± 19.6 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_B2,B2,99,3.654440999999906e-06,"3.64 µs ± 19.6 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,930,largest_product_palindrome_N_B2,B2,99,3.6569699999995455e-06,"3.64 µs ± 19.6 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_A1,A1,99,0.0477591700000061,"47.8 ms ± 119 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
100,368,largest_product_palindrome_N_A1,A1,99,0.0479580600000076,"47.8 ms ± 119 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
100,368,largest_product_palindrome_N_A1,A1,99,0.047673850000001,"47.8 ms ± 119 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
100,368,largest_product_palindrome_N_A2,A2,99,0.0011501627999999,"1.27 ms ± 125 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,368,largest_product_palindrome_N_A2,A2,99,0.0012269998999998,"1.27 ms ± 125 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,368,largest_product_palindrome_N_A2,A2,99,0.0014447622,"1.27 ms ± 125 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,368,largest_product_palindrome_N_A3,A3,99,9.781981999999516e-05,"97.8 µs ± 1.15 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,368,largest_product_palindrome_N_A3,A3,99,9.914136999999527e-05,"97.8 µs ± 1.15 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,368,largest_product_palindrome_N_A3,A3,99,9.632341000000224e-05,"97.8 µs ± 1.15 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,368,largest_product_palindrome_N_A4,A4,99,1.8234036999999715e-05,"18.7 µs ± 659 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_A4,A4,99,1.8204580999999963e-05,"18.7 µs ± 659 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_A4,A4,99,1.9617896999999403e-05,"18.7 µs ± 659 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_A5,A5,99,8.235736999999972e-06,"8.17 µs ± 377 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_A5,A5,99,8.59984499999996e-06,"8.17 µs ± 377 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_A5,A5,99,7.682240999999976e-06,"8.17 µs ± 377 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_A5b,A5b,99,8.180108999999903e-06,"8.68 µs ± 356 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_A5b,A5b,99,8.98931599999969e-06,"8.68 µs ± 356 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_A5b,A5b,99,8.86466100000007e-06,"8.68 µs ± 356 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_B1,B1,99,2.702814000000444e-06,"2.85 µs ± 176 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_B1,B1,99,2.739996999999903e-06,"2.85 µs ± 176 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_B1,B1,99,3.0941550000000006e-06,"2.85 µs ± 176 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_B2,B2,99,4.677438999999595e-06,"4.27 µs ± 306 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_B2,B2,99,4.197653999999602e-06,"4.27 µs ± 306 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,368,largest_product_palindrome_N_B2,B2,99,3.93831099999943e-06,"4.27 µs ± 306 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000000,997,largest_product_palindrome_N_A1,A1,906609,0.3570466999999553,"365 ms ± 5.56 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,997,largest_product_palindrome_N_A1,A1,906609,0.3667712999999821,"365 ms ± 5.56 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,997,largest_product_palindrome_N_A1,A1,906609,0.3701698999999507,"365 ms ± 5.56 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,997,largest_product_palindrome_N_A2,A2,906609,0.1820983400000045,"180 ms ± 1.78 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,997,largest_product_palindrome_N_A2,A2,906609,0.1778400300000044,"180 ms ± 1.78 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,997,largest_product_palindrome_N_A2,A2,906609,0.1792026100000043,"180 ms ± 1.78 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,997,largest_product_palindrome_N_A3,A3,906609,0.1807972500000005,"189 ms ± 6.82 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,997,largest_product_palindrome_N_A3,A3,906609,0.1974818299999924,"189 ms ± 6.82 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,997,largest_product_palindrome_N_A3,A3,906609,0.1885346000000027,"189 ms ± 6.82 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
